https://movie.douban.com/subject/1291578/,冰川时代,2002,美国,喜剧 动画 冒险
https://movie.douban.com/subject/3011051/,恐怖游轮,2009,英国 澳大利亚,剧情 悬疑 惊悚
https://movie.douban.com/subject/1292329/,牯岭街少年杀人事件,1991,中国台湾,剧情 犯罪
https://movie.douban.com/subject/2209573/,贫民窟的百万富翁,2008,英国,剧情 爱情
https://movie.douban.com/subject/1310177/,东京教父,2003,日本,剧情 喜剧 动画
https://movie.douban.com/subject/1292328/,东邪西毒,1994,中国香港 中国台湾,剧情 动作 爱情 武侠 古装
https://movie.douban.com/subject/1307811/,魔女宅急便,1989,日本,动画 奇幻 冒险
https://movie.douban.com/subject/1867345/,遗愿清单,2007,美国,冒险 喜剧 剧情
https://movie.douban.com/subject/27059130/,大佛普拉斯,2017,中国台湾,剧情 喜剧
https://movie.douban.com/subject/4848115/,你看起来好像很好吃,2010,日本,剧情 动画 儿童
https://movie.douban.com/subject/1308857/,可可西里,2004,中国大陆 中国香港,剧情 犯罪
https://movie.douban.com/subject/1978709/,黑天鹅,2010,美国,剧情 惊悚
https://movie.douban.com/subject/1293908/,城市之光,1931,美国,喜剧 剧情 爱情
https://movie.douban.com/subject/1292401/,真爱至上,2003,英国 美国 法国,喜剧 剧情 爱情
https://movie.douban.com/subject/3075287/,源代码,2011,美国 加拿大,科幻 悬疑 惊悚
https://movie.douban.com/subject/25980443/,海边的曼彻斯特,2016,美国,剧情 家庭
https://movie.douban.com/subject/1291870/,雨人,1988,美国,剧情
https://movie.douban.com/subject/5300054/,波西米亚狂想曲,2018,英国 美国,剧情 传记 同性 音乐
https://movie.douban.com/subject/1291992/,末路狂花,1991,美国 英国 法国,犯罪 剧情 惊悚
https://movie.douban.com/subject/4739952/,初恋这件小事,2010,泰国,剧情 喜剧 爱情
https://movie.douban.com/subject/1303394/,青蛇,1993,中国香港 中国大陆,剧情 爱情 奇幻 古装
https://movie.douban.com/subject/1302827/,人工智能,2001,美国 英国,剧情 科幻
https://movie.douban.com/subject/1309163/,恋恋笔记本,2004,美国,剧情 爱情
https://movie.douban.com/subject/1296909/,虎口脱险,1966,法国 英国,喜剧 战争
https://movie.douban.com/subject/1291844/,终结者2：审判日,1991,美国 法国,动作 科幻
https://movie.douban.com/subject/3592854/,疯狂的麦克斯4：狂暴之路,2015,澳大利亚 美国,动作 科幻 冒险
https://movie.douban.com/subject/25934014/,爱乐之城,2016,美国,剧情 爱情 歌舞
https://movie.douban.com/subject/1291879/,罗生门,1950,日本,剧情 犯罪 悬疑
https://movie.douban.com/subject/1292287/,新龙门客栈,1992,中国香港 中国大陆,动作 爱情 武侠 古装
https://movie.douban.com/subject/1297880/,芙蓉镇,1987,中国大陆,剧情 爱情
https://movie.douban.com/subject/1438652/,无耻混蛋,2009,德国 美国,剧情 犯罪
https://movie.douban.com/subject/1959877/,崖上的波妞,2008,日本,动画 奇幻 冒险
https://movie.douban.com/subject/1300117/,千钧一发,1997,美国,剧情 科幻 惊悚
https://movie.douban.com/subject/34874432/,花束般的恋爱,2021,日本,剧情 爱情
https://movie.douban.com/subject/1293318/,萤火虫之墓,1988,日本,动画 剧情 战争
https://movie.douban.com/subject/25807345/,彗星来的那一夜,2013,美国 英国,科幻 悬疑 惊悚
https://movie.douban.com/subject/26787574/,奇迹男孩,2017,美国 中国香港,剧情 儿童 家庭
https://movie.douban.com/subject/2051007/,哈利·波特与死亡圣器(上),2010,英国 美国,奇幻 冒险
https://movie.douban.com/subject/1304141/,黑客帝国2：重装上阵,2003,美国,动作 科幻
https://movie.douban.com/subject/26430107/,二十二,2015,中国大陆,纪录片
https://movie.douban.com/subject/1428175/,血钻,2006,美国 德国 英国,剧情 惊悚 冒险
https://movie.douban.com/subject/1419936/,战争之王,2005,美国 德国,剧情 犯罪
https://movie.douban.com/subject/25864085/,火星救援,2015,英国 美国 匈牙利 约旦,剧情 科幻 冒险
https://movie.douban.com/subject/2222996/,步履不停,2008,日本,剧情 家庭
https://movie.douban.com/subject/25724855/,房间,2015,爱尔兰 加拿大 英国 美国,剧情 家庭
https://movie.douban.com/subject/1293964/,魂断蓝桥,1940,美国,剧情 爱情 战争
https://movie.douban.com/subject/1307394/,千年女优,2001,日本,动画 剧情 爱情
https://movie.douban.com/subject/2133323/,白日梦想家,2013,美国 英国,剧情 喜剧 冒险
https://movie.douban.com/subject/1308767/,谍影重重2,2004,美国 德国,动作 悬疑 惊悚
https://movie.douban.com/subject/1457217/,哈利·波特与凤凰社,2007,英国 美国,奇幻 冒险
https://movie.douban.com/subject/1422283/,高山下的花环,1985,中国大陆,剧情 战争
https://movie.douban.com/subject/26374197/,蜘蛛侠：平行宇宙,2018,美国,动作 科幻 动画 冒险
https://movie.douban.com/subject/3552028/,弱点,2009,美国,剧情 家庭 传记 运动
https://movie.douban.com/subject/1304102/,谍影重重,2002,美国 德国 捷克,动作 悬疑 惊悚
https://movie.douban.com/subject/1305690/,阿飞正传,1990,中国香港,犯罪 剧情 爱情
https://movie.douban.com/subject/2213597/,朗读者,2008,美国 德国,剧情 爱情
https://movie.douban.com/subject/1293323/,大红灯笼高高挂,1991,中国大陆 中国香港 中国台湾,剧情
https://movie.douban.com/subject/6874403/,再次出发之纽约遇见你,2013,美国,喜剧 爱情 音乐
https://movie.douban.com/subject/1295865/,燃情岁月,1994,美国,剧情 爱情 战争 西部
