<肖申克的救赎>
大卫·考吉尔 David Cowgill,配音 Voice,哈尔的移动城堡,风之谷,起风了
克里斯·萨兰登 Chris Sarandon,配音 Voice,风之谷,圣诞夜惊魂,热天午后
希亚·拉博夫 Shia LaBeouf,配音 Voice,变形金刚,变形金刚2,风之谷
胡立成 Licheng Hu,配音 Voice,千与千寻,大话西游之大圣娶亲,大话西游之月光宝盒
艾克·艾森曼 Ike Eisenmann,配音 Voice,哈尔的移动城堡,风之谷,百变狸猫
裘蒂·班森 Jodi Benson,配音 Voice,玩具总动员3,无敌破坏王2：大闹互联网,风之谷
阿什丽·艾德纳 Ashley Edner,配音 Voice,网络谜踪,蜘蛛侠,风之谷
Emily Bauer Emily Bauer,配音 Voice,风之谷,蒙娜丽莎的微笑,MTV 名人死斗
艾莉森·洛曼 Alison Lohman,配音 Voice,大鱼,风之谷,火柴人
马克·哈米尔 Mark Hamill,配音 Voice,天空之城,王牌特工：特工学院,风之谷
托尼·杰 Tony Jay,配音 Voice,风之谷,美女与野兽,忍者神龟
水鸟铁夫 Tetsuo Mizutori,配音 Voice,风之谷,名侦探柯南,哆啦A梦
迪·布拉雷·贝克尔 Dee Bradley Baker,配音 Voice,千与千寻,哈尔的移动城堡,崖上的波妞
帕特里克·斯图尔特 Patrick Stewart,配音 Voice,X战警：逆转未来,金刚狼3：殊死一战,风之谷
特蕾丝·麦克尼尔 Tress MacNeille,演员 Actress (饰 Obaba),龙猫,天空之城,魔女宅急便
纽威尔·亚历山大 Newell Alexander,配音 Voice,哈尔的移动城堡,风之谷,百变狸猫
詹姆斯·阿诺德·泰勒 James Arnold Taylor,配音 Voice,风之谷,怪物史瑞克2,飞天小女警 第一季
爱德华·詹姆斯·奥莫斯 Edward James Olmos,配音 Voice,寻梦环游记,银翼杀手2049,风之谷
Jordan Del Spina Jordan Del Spina,配音 Voice,风之谷,百变狸猫,别惹蚂蚁
杰夫·贝内特 Jeff Bennett,配音 Voice,魔女宅急便,风之谷,红猪
里夫·霍顿 Rif Hutton,配音 Voice,蜘蛛侠：平行宇宙,风之谷,异次元骇客
尼古拉斯·格斯特 Nicholas Guest,配音 Voice,疯狂动物城,冰雪奇缘,风之谷
凯姆·克拉克 Cam Clarke,配音 Voice,风之谷,狮子王2：辛巴的荣耀,忍者神龟
弗兰克·维尔克 Frank Welker,配音 Voice,龙猫,爱丽丝梦游仙境,变形金刚2
格雷斯·罗莱克 Grace Rolek,配音 Voice,风之谷,天降美食,功夫熊猫之盖世五侠的秘密
乌玛·瑟曼 Uma Thurman,配音 Voice (配 库夏娜 Kushana),低俗小说,杀死比尔,风之谷
</风之谷>
<纵横四海>
周润发 Yun-Fat Chow,演员 Actor (饰 钵仔糕),让子弹飞,无双,英雄本色
张国荣 Leslie Cheung,演员 Actor,霸王别姬,倩女幽魂,射雕英雄传之东成西就
钟楚红 Cherie Chung,演员 Actress,纵横四海,秋天的童话,奇谋妙计五福星
朱江 Kong Chu,演员 Actor,纵横四海,方世玉,喋血双雄
曾江 Kenneth Tsang,演员 Actor,唐人街探案2,英雄本色,纵横四海
胡枫 Fung Woo,演员 Actor,纵横四海,窃听风云2,千王之王2000
唐宁 Leila Tong,演员 Actress,纵横四海,寒战2,城市猎人
邓一君 John Tang,演员 Actor,纵横四海,寻秦记,倚天剑屠龙刀
何锦满 Kam-Moon Ho,演员 Actor,纵横四海,金玉满堂,跛豪
韩俊 Patrick Hon,演员 Actor,纵横四海,和平饭店,霹雳火
冯雪瑞 Xuerui Feng,配音 Voice,英雄本色,青蛇,新龙门客栈
胡大为 David Wu,演员 Actor,倩女幽魂,纵横四海,摆渡人
唐家辉 Ka Fai Tong,演员 Actor,纵横四海,不能流泪的悲伤,阴阳路16：回到武侠时代
</纵横四海>
<爱在午夜降临前>
伊桑·霍克 Ethan Hawke,演员 Actor (饰 Jesse),死亡诗社,爱在黎明破晓前,爱在日落黄昏时
朱莉·德尔佩 Julie Delpy,演员 Actress (饰 Céline),爱在黎明破晓前,爱在日落黄昏时,复仇者联盟2：奥创纪元
肖姆斯·戴维-菲茨帕特里克 Seamus Davey-Fitzpatrick,演员 Actor (饰 Hank),爱在午夜降临前,月升王国,疑犯追踪  第一季
詹妮弗·普里尔 Jennifer Prior,演员 Actor/Actress (饰 Ella),爱在午夜降临前
夏洛特·普里尔 Charlotte Prior,演员 Actor/Actress (饰 Nina),爱在午夜降临前
仙尼娅·卡洛格罗普卢 Xenia Kalogeropoulou,演员 Actress (饰 Natalia),爱在午夜降临前,夺得美人归,Laos kai Kolonaki
沃尔特·拉萨利 Walter Lassally,演员 Actor (饰 Patrick),爱在午夜降临前,汤姆·琼斯,希腊人佐巴
亚里安妮·拉贝德 Ariane Labed,演员 Actress (饰 Anna),爱在午夜降临前,黑镜 第三季,龙虾
雅尼斯·帕帕多普洛斯 Yiannis Papadopoulos,演员 Actor/Actress (饰 Achilleas),爱在午夜降临前,吃鸟食的男孩,巨星传说
阿赛娜·拉海尔·灿加里 Athina Rachel Tsangari,演员 Actress (饰 Ariadni),爱在午夜降临前,狗牙,上载新生 第二季
帕诺斯·科罗尼斯 Panos Koronis,演员 Actor (饰 Stefanos),爱在午夜降临前,德雷尔一家 第二季,德雷尔一家 第三季
约塔·阿吉罗普卢 Yota Argyropoulou,演员 Actress (饰 Hotel Clerk),爱在午夜降临前,房间里的客人
约翰·斯洛斯 John Sloss,演员 Actor (饰 Airport Traveller in Opening Scene),绿皮书,爱在黎明破晓前,爱在日落黄昏时
</爱在午夜降临前>
<海街日记>
绫濑遥 Haruka Ayase,演员 Actress (饰 香田幸),海街日记,我的机器人女友,白夜行
长泽雅美 Masami Nagasawa,演员 Actress (饰 香田佳乃),你的名字。,唐人街探案3,海街日记
夏帆 Kaho,演员 Actress (饰 香田千佳),海街日记,重启人生,初恋
广濑铃 Suzu Hirose,演员 Actress (饰 浅野铃),海街日记,怒,烟花
大竹忍 Shinobu Ôtake,演员 Actress (饰 佐佐木都),借东西的小人阿莉埃蒂,海街日记,起风了
堤真一 Shin&#39;ichi Tsutsumi,演员 Actor (饰 椎名和也),海街日记,我是大哥大,嫌疑人X的献身
加濑亮 Ryo Kase,演员 Actor (饰 坂下美海),海街日记,无人知晓,硫磺岛的来信
风吹淳 Jun Fubuki,演员 Actress (饰 二宫幸子),海街日记,如父如子,虞美人盛开的山坡
中川雅也 Lily Franky,演员 Actor (饰 福田仙一),小偷家族,海街日记,嫌疑人X的献身
前田旺志郎 Oshiro Maeda ,演员 Actor (饰 尾崎风太),海街日记,四重奏,机动搜查队404
铃木亮平 Ryohei Suzuki,演员 Actor (饰 井上泰之),海街日记,偷偷爱着你,赌博默示录
坂口健太郎 Kentaro Sakaguchi,演员 Actor (饰 藤井朋章),海街日记,重版出来！,与君相恋100次
树木希林 Kirin Kiki,演员 Actress (饰 菊池史代),小偷家族,借东西的小人阿莉埃蒂,海街日记
中村优子 Yûko Nakamura,演员 Actress,海街日记,四重奏,致允熙
池田贵史 Takafumi Ikeda,演员 Actor,海街日记,99.9：刑事专业律师 第一季,99.9：刑事专业律师 第二季
野村麻纯 Masumi Nomura,演员 Actress,海街日记,东京女子图鉴,有钱男与贫穷女
清水一彰 Kazuaki Shimizu,演员 Actor,小偷家族,海街日记,如父如子
木村绿子 Midoriko Kimura,演员 Actress (饰 高野日出子),被嫌弃的松子的一生,海街日记,花与爱丽丝
长尾卓磨 Takuma Nagao,演员 Actor,海街日记,极恶非道3,真幌站前狂想曲
</海街日记>
<绿里奇迹>
汤姆·汉克斯 Tom Hanks,演员 Actor/Actress,阿甘正传,猫鼠游戏,拯救大兵瑞恩
大卫·摩斯 David Morse,演员 Actor,绿里奇迹,僵尸世界大战,勇闯夺命岛
迈克·克拉克·邓肯 Michael Clarke Duncan,演员 Actor/Actress,功夫熊猫,绿里奇迹,罪恶之城
邦尼·亨特 Bonnie Hunt,演员 Actor/Actress,疯狂动物城,怪兽电力公司,玩具总动员3
詹姆斯·克伦威尔 James Cromwell,演员 Actor,超能陆战队,侏罗纪世界2,绿里奇迹
迈克尔·杰特 Michael Jeter,演员 Actor/Actress,绿里奇迹,侏罗纪公园3,极地特快
格雷厄姆·格林 Graham Greene,演员 Actor (饰 Arlen Bitterbuck),绿里奇迹,暮光之城2：新月,暮光之城4：破晓(下)
道格·休切逊 Doug Hutchison,演员 Actor,绿里奇迹,空中监狱,蝙蝠侠与罗宾
山姆·洛克威尔 Sam Rockwell,演员 Actor,三块广告牌,钢铁侠2,乔乔的异想世界
巴里·佩珀 Barry Pepper,演员 Actor,拯救大兵瑞恩,绿里奇迹,七磅
杰弗里·德曼 Jeffrey DeMunn,演员 Actor/Actress,肖申克的救赎,绿里奇迹,迷雾
派翠西娅·克拉克森 Patricia Clarkson,演员 Actress,禁闭岛,一天,绿里奇迹
哈利·戴恩·斯坦通 Harry Dean Stanton,演员 Actor,复仇者联盟,教父2,绿里奇迹
戴布思·格里尔 Dabbs Greer,演员 Actor,绿里奇迹,空中监狱,新成长的烦恼 第一季
伊芙·布伦特 Eve Brent,演员 Actress,绿里奇迹,加菲猫,双峰 第一季
加里·西尼斯 Gary Sinise,演员 Actor,阿甘正传,美国队长2,绿里奇迹
威廉姆·赛德勒 William Sadler,演员 Actor,肖申克的救赎,钢铁侠3,绿里奇迹
葆拉·马尔科姆森 Paula Malcomson,演员 Actress,人工智能,饥饿游戏,绿里奇迹
布兰特·布里斯科 Brent Briscoe,演员 Actor,穆赫兰道,绿里奇迹,蜘蛛侠2
布赖恩·利比 Brian Libby,演员 Actor/Actress,肖申克的救赎,绿里奇迹,迷雾
比尔·麦金尼 Bill McKinney,演员 Actor,绿里奇迹,回到未来3,第一滴血
史考蒂·莱文沃斯 Scotty Leavenworth,演员 Actor,绿里奇迹,永不妥协,死亡幻觉
泰德·霍利斯 Ted Hollis,演员 Actor,绿里奇迹,超凡蜘蛛侠,迷雾
Todd Thompson Todd Thompson,演员 Actor/Actress,绿里奇迹,呆呆向前冲,恋爱时代 第一季
Christopher Joel Ives Christopher Joel Ives,演员 Actor/Actress,绿里奇迹,疯狂电视 第一季,纽约重案组 第一季
菲尔霍恩 Phil Hawn,演员 Actor,绿里奇迹,国家公敌,死亡幻觉
Toy Spears Toy Spears,演员 Actor/Actress,绿里奇迹,Lela,KK Family List
Tim Smith Tim Smith,演员 Actor/Actress,绿里奇迹,密码阴谋战,烈酒私酿者 第七季
范·埃佩尔森 Van Epperson,演员 Actor,绿里奇迹,老爸老妈的浪漫史 第七季,波士顿法律 第一季
Robert Malone Robert Malone,演员 Actor/Actress,绿里奇迹,偷心俏佳人,心荡神驰
Edrie Warner Edrie Warner,演员 Actor/Actress,绿里奇迹,人人都爱雷蒙德 第一季,律师本色 第一季
莱·塔斯科 Rai Tasco,演员 Actor/Actress,绿里奇迹,带怒而眠,纽约重案组 第一季
Garth Shaw Garth Shaw,演员 Actor/Actress,绿里奇迹,洛奇4,爱情有什么道理
加里·英霍夫 Gary Imhoff,演员 Actor,绿里奇迹,彭彭丁满历险记 第一季,蜘蛛侠 第一季
Dono Langley Dono Langley,演员 Actor/Actress,绿里奇迹,梦想奔驰,大雨成灾
</绿里奇迹>
<卢旺达饭店>
唐·钱德尔 Don Cheadle,演员 Actor,复仇者联盟4：终局之战,复仇者联盟3：无限战争,复仇者联盟2：奥创纪元
苏菲·奥康内多 Sophie Okonedo,演员 Actress,卢旺达饭店,尼罗河上的惨案,重返地球
华金·菲尼克斯 Joaquin Phoenix,演员 Actor,小丑,她,卢旺达饭店
尼克·诺特 Nick Nolte,演员 Actor,卢旺达饭店,勇士,巴黎，我爱你
哈基姆·凯-卡西姆 Hakeem Kae-Kazim,演员 Actor,爱，死亡和机器人 第一季,加勒比海盗3：世界的尽头,卢旺达饭店
托尼·戈罗奇 Tony Kgoroge,演员 Actor,卢旺达饭店,成事在人,曼德拉
法纳·莫科纳 Fana Mokoena,演员 Actor (饰 General Bizimungu),卢旺达饭店,僵尸世界大战,藏身之所
大卫·奥哈拉 David O&#39;Hara,演员 Actor,勇敢的心,卢旺达饭店,通缉令
莫苏西·麦格诺 Mothusi Magano,演员 Actor,卢旺达饭店,黑帮暴徒,为了所有的女孩
西莫·莫加瓦扎 Simo Mogwaza,演员 Actor/Actress (饰 Hutu Captain (as Simo Magwaza)),第九区,卢旺达饭店,曼德拉
卡拉·西摩 Cara Seymour,演员 Actress,卢旺达饭店,成长教育,电子情书
罗伯托·西特兰 Roberto Citran,演员 Actor,卢旺达饭店,九,战地情人
德斯蒙德·杜布 Desmond Dube,演员 Actor,卢旺达饭店,无敌女子侦探社 第一季,疯矿入侵
蕾乐蒂·库马洛 Leleti Khumalo,演员 Actress,卢旺达饭店,成事在人,永不遗忘的美丽
让·雷诺 Jean Reno,演员 Actor,这个杀手不太冷,卢旺达饭店,碟中谍
</卢旺达饭店>
<小丑>
华金·菲尼克斯 Joaquin Phoenix,演员 Actor (饰 Arthur Fleck / Joker),小丑,她,卢旺达饭店
罗伯特·德尼罗 Robert De Niro,演员 Actor (饰 Murray Franklin),小丑,波西米亚狂想曲,教父2
马克·马龙 Marc Maron,演员 Actor (饰 Ted Marco),小丑,坏蛋联盟,几近成名
莎姬·贝兹 Zazie Beetz,演员 Actress (饰 Sophie Dumond),小丑,死侍2：我爱我家,子弹列车
谢伊·惠格姆 Shea Whigham,演员 Actor (饰 Detective Burke),小丑,华尔街之狼,蜘蛛侠：纵横宇宙
弗兰西丝·康罗伊 Frances Conroy,演员 Actress (饰 Penny Fleck),小丑,闻香识女人,西雅图未眠夜
布莱恩·考伦 Bryan Callen,演员 Actor/Actress,小丑,宿醉,老爸老妈的浪漫史 第一季
布莱恩·泰里·亨利 Brian Tyree Henry,演员 Actor (饰 Arkham State Hospital Clerk),小丑,蜘蛛侠：平行宇宙,蜘蛛侠：纵横宇宙
布莱特·卡伦 Brett Cullen,演员 Actor/Actress (饰 Thomas Wayne),小丑,蝙蝠侠：黑暗骑士崛起,灵魂战车
道格拉斯·霍奇斯 Douglas Hodges,演员 Actor (饰 Alfred Pennyworth),小丑,双子杀手,黑镜 第四季
格伦·弗莱舍尔 Glenn Fleshler,演员 Actor (饰 Randall),小丑,真探 第一季,欲望都市  第一季
比尔·坎普 Bill Camp,演员 Actor (饰 Detective Garrity),小丑,后翼弃兵,谍影重重5
乔什·帕斯 Josh Pais,演员 Actor (饰 Hoyt Vaughn),小丑,美丽心灵,超脱
但丁·佩雷拉-奥尔森 Dante Pereira-Olson,演员 Actor (饰 布鲁斯·韦恩 Bruce Wayne),小丑,你从未在此
玛丽·凯特·马拉特 Mary Kate Malat,演员 Actress (饰 Murray Franklin Intern),小丑,救赎之路,Hope and a Little Sugar
迈克尔·本茨 Michael Benz,演员 Actor,小丑,灰猎犬号,唐顿庄园：2013圣诞特别篇
莎珑·华盛顿 Sharon Washington,演员 Actress (饰 Social Worker),小丑,谍影重重4,虎胆龙威3
桑德拉·詹姆斯 Sondra James,演员 Actress,小丑,蜘蛛侠：英雄归来,欲望都市 第三季
托尼·赫德 Tony Head,演员 Actor (饰 WGC anchorman),小丑,火线 第一季,火线 第三季
曼德拉·贝拉米 Mandela Bellamy,演员 Actress (饰 Boy&#39;s Mother),小丑,拼图,那个该死的迈克尔·彻 第一季
乔·奥克曼 Joe Ochman,演员 Actor/Actress (饰 Business Man),小丑,加菲猫,绝望主妇 第二季
卡尔·伦德施泰特 Carl Lundstedt,演员 Actor (饰 Wall Street 1),小丑,实习医生格蕾 第十二季,斗篷与匕首 第一季
米克·奥罗克 Mick O&#39;Rourke,演员 Actor (饰 Screaming Man),小丑,无间道风云,黑夜造访
大卫·吉布森 David Gibson,演员 Actor (饰 WBC News Anchor),小丑,怪奇物语 第四季,人力资本
伊万·罗萨多 Evan Rosado,演员 Actor (饰 Gangboy),小丑,必胜球探,我们，动物
安妮·比萨比亚 Annie Pisapia,演员 Actress (饰 Pedestrian),小丑,复仇者联盟3：无限战争,疾速追杀3
布莱斯·科里根 Blaise Corrigan,演员 Actor (饰 Taxi Driver),小丑,爱尔兰人,丧尸乐园
乔恩·道格拉斯·雷尼 Jon Douglas Rainey,演员 Actor (饰 Businessman),小丑,分裂,欲望都市  第一季
艾恩斯利·丹恩 Aynsleigh Dann,演员 Actress (饰 Reporter),小丑,纽约的一个雨天,联邦调查局 第一季
杰森·约翰·奇卡莱塞 Jason John Cicalese,演员 Actor (饰 Protester / Rioter),小丑,琼斯镇：惊惧丛林,The Morty Sessions
加里·古尔曼 Gary Gulman,演员 Actor (饰 Comedian),小丑,生活与贝斯 第一季,Gary Gulman: The Great Depresh
贾斯汀·塞洛克斯 Justin Theroux,演员 Actor,小丑,穆赫兰道,钢铁侠2
大卫·伊亚科诺 David Iacono,演员 Actor,小丑,倒数时刻,良医 第三季
本·沃黑特 Ben Warheit,演员 Actor,小丑,纽约的一个雨天,了不起的麦瑟尔夫人 第三季
布拉德·雅各布维茨 Brad Jacobowitz,演员 Actor,盗梦空间,阿凡达,辛德勒的名单
卡德罗莎·奥娜·卡罗尔 Kadrolsha Ona Carole,演员 Actress,小丑,信条,复仇者联盟
</小丑>
<记忆碎片>
盖·皮尔斯 Guy Pearce,演员 Actor (饰 莱昂纳德 Leonard),记忆碎片,国王的演讲,钢铁侠3
凯瑞-安·莫斯 Carrie-Anne Moss,演员 Actress (饰 娜塔利 Natalie),黑客帝国,记忆碎片,黑客帝国3：矩阵革命
乔·潘托里亚诺 Joe Pantoliano,演员 Actor (饰 泰迪 Teddy),黑客帝国,记忆碎片,超感猎杀 第一季
小马克·布恩 Mark Boone Junior,演员 Actor (饰 伯特 Burt),记忆碎片,蝙蝠侠：侠影之谜,速度与激情2
拉什·费加 Russ Fega,演员 Actor (饰 服务员 Waiter),盗梦空间,星际穿越,记忆碎片
乔雅·福克斯 Jorja Fox,演员 Actress (饰 莱昂纳德的妻子 Leonard&#39;s Wife),记忆碎片,犯罪现场调查 第一季,美女上错身 第一季
斯蒂芬·托布罗斯基 Stephen Tobolowsky,演员 Actor (饰 萨米·詹基斯 Sammy Jankis),记忆碎片,末路狂花,时间旅行者的妻子
哈里特·桑塞姆·哈里斯 Harriet Sansom Harris,演员 Actress (饰 詹基斯夫人 Mrs. Jankis),记忆碎片,绝望主妇 第一季,罗密欧与朱丽叶
托马斯·列农 Thomas Lennon,演员 Actor (饰 医生 Doctor),蝙蝠侠：黑暗骑士崛起,记忆碎片,变形金刚4：绝迹重生
考乐姆·吉斯·雷尼 Callum Keith Rennie,演员 Actor (饰 多德 Dodd),蝴蝶效应,记忆碎片,魔兽
金伯利·坎贝尔 Kimberly Campbell,演员 Actress (饰 金发女郎 Blonde),记忆碎片,美利坚邦联,The Ballad of Uchee Creek
玛丽安妮·穆勒雷尔 Marianne Muellerleile,演员 Actress (饰 纹身师 Tattooist),记忆碎片,终结者,老爸老妈的浪漫史 第五季
拉里·霍尔登 Larry Holden,演员 Actor (饰 吉米 Jimmy),记忆碎片,蝙蝠侠：侠影之谜,失眠症
</记忆碎片>
<背靠背，脸对脸>
牛振华 Zhenhua Niu,演员 Actor (饰 王副馆长),背靠背，脸对脸,宋家皇朝,站直啰，别趴下
雷恪生 Kesheng Lei,演员 Actor (饰 老马),宝莲灯,独自等待,大宅门
李强 Qiang Li,演员 Actor (饰 小阎),庆余年 第一季,叛逆者,有话好好说
句号 Hao Ju,演员 Actor (饰 李会计),武林外传,家有儿女,背靠背，脸对脸
王劲松 Jinsong Wang,演员 Actor (饰 猴子),缝纫机乐队,山楂树之恋,如懿传
戈治均 Zhijun Ge,演员 Actor (饰 冷局长),背靠背，脸对脸,白鹿原,大宋提刑官
佘南南 Nannan She,演员 Actress (饰 冷冰冰),知否知否应是绿肥红瘦,背靠背，脸对脸,给爸爸的信
张嘉益 Jiayi Zhang,演员 Actor (饰 石经理),我和我的祖国,失恋33天,山海情
刘国祥 Guoxiang Liu,演员 Actor (饰 王父),背靠背，脸对脸,末代皇帝,创业
徐学政 Xuezheng Xu,演员 Actor (饰 老罗),背靠背，脸对脸,墓道,保卫延安
林海海 Haihai Lin,演员 Actress (饰 仿兰),背靠背，脸对脸,我的失忆男友,埋伏
温谦 Qian Wen,演员 Actor (饰 老宋),背靠背，脸对脸,人生,唐太宗李世民
马载军 Zaijun Ma,演员 Actor (饰 徐副局长),背靠背，脸对脸,站直啰，别趴下
吴玮玲 Weiling Wu,演员 Actress (饰 肖乐乐),背靠背，脸对脸,梅花三弄之梅花烙,古玩
张艺 Yi Zhang,演员 Actress (饰 红红),背靠背，脸对脸,重庆谈判
韩炳杰 Bingjie Han,演员 Actor (饰 高院长),背靠背，脸对脸,错位,即将发出逮捕令
杨亚洲 Yazhou Yang,演员 Actor (饰 组织处长),背靠背，脸对脸,没事偷着乐,黑炮事件
王洪光 Hongguang Wang,演员 Actor (饰 工头),红高粱,三国演义,背靠背，脸对脸
</背靠背，脸对脸>
<疯狂的石头>
郭涛 Tao Guo,演员 Actor (饰 包世宏),活着,疯狂的石头,烈日灼心
刘桦 Hua Liu,演员 Actor (饰 道哥),庆余年 第一季,疯狂的石头,老炮儿
连晋 Teddy Lin,演员 Actor (饰 麦克),疯狂的石头,越光宝盒,新宿事件
黄渤 Bo Huang,演员 Actor (饰 黑皮),封神第一部：朝歌风云,我和我的祖国,一出好戏
徐峥 Zheng Xu,演员 Actor (饰 冯董),我不是药神,你好，李焕英,我和我的祖国
岳小军 Xiaojun Yue,演员 Actor (饰 小军),我不是药神,一出好戏,疯狂的石头
罗兰 Lan Luo,演员 Actress (饰 包妻),疯狂的石头,录像带
王迅 Xun Wang,演员 Actor (饰 四眼),唐人街探案2,一出好戏,疯狂的石头
宁浩 Hao Ning,演员 Actor (饰 医生),我不是药神,流浪地球,我和我的祖国
杜杰 Jie Du,演员 Actor (饰 车内男),唐人街探案3,唐人街探案2,唐人街探案
彭波 Bo Peng,演员 Actor (饰 谢小盟),疯狂的石头,受益人,赵氏孤儿
侯姝 Shu Hou,演员 Actress (饰 菁菁),疯狂的石头,婚礼2008,谎言背后
姜志刚 Zhigang Jiang,演员 Actor (饰 保安乙),流浪地球,疯狂的石头,疯狂的赛车
王佳宁 Jianing Wang,演员 Actor,疯狂的石头,画江湖之不良人,小花
陈正华 Zhenghua Chen,演员 Actor (饰 厂长),疯狂的石头,受益人,婚礼2008
刘刚 Gang Liu,演员 Actor (饰 三宝),疯狂的石头,疯狂的赛车,受益人
罗强 Chiang Lo,演员 Actor,疯狂的石头,黑社会2：以和为贵,夺命金
黄小兰 Xiaolan Huang,演员 Actress (饰 服务员),疯狂的石头,我的巴比伦恋人,神奇侠侣
耿灏 ,演员 Actor (饰 保安甲),疯狂的石头
宋汶芯 ,演员 Actor (饰 男仙),疯狂的石头,金腰带
任为洲 ,演员 Actor/Actress (饰 交警),疯狂的石头
</疯狂的石头>
<心灵奇旅>
杰米·福克斯 Jamie Foxx,配音 Voice (配 Joe Gardner),心灵奇旅,被解救的姜戈,蜘蛛侠：英雄无归
蒂娜·菲 Tina Fey,配音 Voice (配 22),心灵奇旅,失控玩家,崖上的波妞
菲利西亚·拉斯海德 Phylicia Rashad,配音 Voice (配 Libba Gardner),心灵奇旅,奎迪,奎迪：英雄再起
阿米尔-卡利布·汤普森 Ahmir-Khalib Thompson,配音 Voice (配 Curly),心灵奇旅,汉密尔顿的美国,灵魂乐之夏
戴维德·迪格斯 Daveed Diggs,配音 Voice (配 Paul),疯狂动物城,心灵奇旅,奇迹男孩
格拉汉姆·诺顿 Graham Norton,配音 Voice (配 Moonwind),心灵奇旅,美利坚女士,艾米
瑞切尔·豪斯 Rachel House,配音 Voice (配 Terry),心灵奇旅,雷神3：诸神黄昏,海洋奇缘
艾莉丝·布拉加 Alice Braga,配音 Voice (配 Counselor Jerry),心灵奇旅,我是传奇,上帝之城
理查德·艾欧阿德 Richard Ayoade,配音 Voice (配 Counselor Jerry),心灵奇旅,帕丁顿熊2,坏蛋联盟
唐尼尔·罗林斯 Donnell Rawlings,配音 Voice (配 Dez),心灵奇旅,火线 第一季,火线 第五季
安吉拉·贝塞特 Angela Bassett,配音 Voice (配 Dorothea),复仇者联盟4：终局之战,心灵奇旅,碟中谍6：全面瓦解
马戈·霍尔 Margo Hall,配音 Voice (配 Melba),心灵奇旅,盲点,此生漫漫
罗德莎·琼斯 Rhodessa Jones,演员 Actress,心灵奇旅
韦斯·斯塔迪 Wes Studi,配音 Voice (配 Counselor Jerry),阿凡达,心灵奇旅,盗火线
沙基纳·贾弗里 Sakina Jaffrey,配音 Voice (配 Doctor),心灵奇旅,纸牌屋 第一季,纸牌屋 第二季
福琼·费姆斯特 Fortune Feimster,配音 Voice (配 Counselor Jerry),心灵奇旅,破产姐妹 第三季,拉字至上：Q世代 第一季
卡鲁姆·格兰特 Calum Grant,配音 Voice (配 Hedge Fund Manager),心灵奇旅,从今以后,急救小组
泽诺比娅·谢罗夫 Zenobia Shroff,配音 Voice (配 Counselor Jerry),心灵奇旅,惊奇队长2,大病
朱恩·斯奎布 June Squibb,配音 Voice (配 Gerel),心灵奇旅,闻香识女人,无敌破坏王2：大闹互联网
凯茜·卡瓦蒂妮 Cathy Cavadini,配音 Voice (配 Dreamerwind                                (voice)),心灵奇旅,超级马力欧兄弟大电影,星际宝贝
罗纳尔多·德尔·卡门 Ronaldo Del Carmen,配音 Voice (配 Windstar),心灵奇旅,头脑特工队,疯狂元素城
埃利萨皮·艾萨克 Elisapie Isaac,配音 Voice (配 Miali),心灵奇旅,If the Weather Permits
杰森·佩斯 Jason Pace,配音 Voice (配 Stockbroker),心灵奇旅,不一样的天空,快乐的大脚2
科拉·尚波米耶 Cora Champommier,演员 Actress,心灵奇旅
约翰·拉森贝格 John Ratzenberger,配音 Voice,千与千寻,寻梦环游记,飞屋环游记
珍妮·提拉多 Jeannie Tirado,配音 Voice (配 Principal Arroyo),心灵奇旅,数码宝贝 最后的进化,伊藤润二惊选集
</心灵奇旅>
<雨中曲>
吉恩·凯利 Gene Kelly,演员 Actor (饰 Don Lockwood),雨中曲,一个美国人在巴黎,柳媚花娇
唐纳德·奥康纳 Donald O&#39;Connor,演员 Actor (饰 Cosmo Brown),雨中曲,欢乐一家亲 第一季,魔界奇谭 第一季
黛比·雷诺斯 Debbie Reynolds,演员 Actress (饰 Kathy Selden),魔女宅急便,雨中曲,保镖
简·哈根 Jean Hagen,演员 Actor/Actress (饰 Lina Lamont),雨中曲,制作音效：电影声音的艺术,夜阑人未静
米勒德·米切尔 Millard Mitchell,演员 Actor (饰 R.F. Simpson),雨中曲,柏林艳史,晴空血战史
赛德·查里斯 Cyd Charisse,演员 Actress (饰 Dancer),雨中曲,欢乐一家亲 第一季,篷车队
达格拉斯·福雷 Douglas Fowley,演员 Actor (饰 Roscoe Dexter),雨中曲,篷车队,瘦子
丽塔·莫雷诺 Rita Moreno,演员 Actress (饰 Zelda Zanders),雨中曲,速度与激情10,里约大冒险2
道恩·艾达丝 Dawn Addams,演员 Actress (饰 Teresa - a Lady-in-Waiting),雨中曲,黑郁金香,纽约之王
John Albright John Albright,演员 Actor/Actress (饰 Call Boy),雨中曲,金偻帝后,海角之魂
Betty Allen Betty Allen,演员 Actor/Actress (饰 Chorus Girl),雨中曲,我爱露西 第一季,齐格菲女郎
Bette Arlen Bette Arlen,演员 Actor/Actress (饰 Chorus Girl),雨中曲,锦城春色,风流寡妇
David Bair David Bair,演员 Actor/Actress (饰 Chorus Boy),雨中曲,枪疯,海底喋血战
玛格丽特·伯特 Margaret Bert,演员 Actress (饰 Wardrobe Woman),雨中曲,痛苦的报酬,刽子手之死
Madge Blake Madge Blake,演员 Actor/Actress (饰 Dora Bailey),雨中曲,一个美国人在巴黎,篷车队
